Student ID:6940610
Student name:Anil Emanuel
UUID:86571f46-d844-4bd5-a218-01c182d7f8c2
==========
Args:Namespace(model_mode='convnext_tiny', dataset_location='/user/HS401/ae01383/Downloads/EEEM066_KnifeHunter', train_datacsv='/user/HS401/ae01383/Downloads/CSWK_2025-26-main/dataset/train.csv', val_datacsv='/user/HS401/ae01383/Downloads/CSWK_2025-26-main/dataset/validation.csv', test_datacsv='dataset/test.csv', saved_checkpoint_path='LR_0001e-4', n_classes=543, num_workers=8, seed=0, resized_img_weight=224, resized_img_height=224, evaluate_only=False, model_path=None, epochs=10, batch_size=32, brightness=0.2, contrast=0.2, saturation=0.2, hue=0.2, random_rotation=0, vertical_flip=0, horizontal_flip=0, random_erase=False, color_aug=False, optim='adam', learning_rate=0.0001, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, lr_scheduler='CosineAnnealingLR', stepsize=[20, 40], gamma=0.1)
==========
------------------------- [START 2025-12-01_04-58-45] -------------------------

                           |  Train   |   Valid  |              |
 | Mode  |  Iter  | Epoch  |   Loss   |    mAP   |     Time     |
-------------------------------------------------------------------------------

| train | 789.0 |   0.0 |    1.357 |   0.000 |  1 min 13 sec |
| val   |  13.0 |   0.0 |    1.357 |   0.648 |  1 min 16 sec |
| train | 789.0 |   1.0 |    0.025 |   0.648 |  2 min 20 sec |
| val   |  13.0 |   1.0 |    0.025 |   0.650 |  2 min 21 sec |
| train | 789.0 |   2.0 |    0.012 |   0.650 |  3 min 25 sec |
| val   |  13.0 |   2.0 |    0.012 |   0.661 |  3 min 26 sec |
| train | 789.0 |   3.0 |    0.004 |   0.661 |  4 min 30 sec |
| val   |  13.0 |   3.0 |    0.004 |   0.651 |  4 min 30 sec |
| train | 789.0 |   4.0 |    0.064 |   0.651 |  5 min 35 sec |
| val   |  13.0 |   4.0 |    0.064 |   0.610 |  5 min 36 sec |
| train | 789.0 |   5.0 |    0.020 |   0.610 |  6 min 40 sec |
| val   |  13.0 |   5.0 |    0.020 |   0.664 |  6 min 41 sec |
| train | 789.0 |   6.0 |    0.004 |   0.664 |  7 min 46 sec |
| val   |  13.0 |   6.0 |    0.004 |   0.661 |  7 min 47 sec |
| train | 789.0 |   7.0 |    0.040 |   0.661 |  8 min 52 sec |
| val   |  13.0 |   7.0 |    0.040 |   0.581 |  8 min 53 sec |
| train | 789.0 |   8.0 |    0.032 |   0.581 |  9 min 57 sec |
| val   |  13.0 |   8.0 |    0.032 |   0.659 |  9 min 58 sec |
| train | 789.0 |   9.0 |    0.002 |   0.659 | 11 min 02 sec |
| val   |  13.0 |   9.0 |    0.002 |   0.655 | 11 min 02 sec |
