Student ID:6940610
Student name:Anil Emanuel
UUID:fd92bf35-f7bc-454e-b10c-4895cbc3f3bf
==========
Args:Namespace(model_mode='convnext_tiny', dataset_location='/user/HS401/ae01383/Downloads/EEEM066_KnifeHunter', train_datacsv='/user/HS401/ae01383/Downloads/CSWK_2025-26-main/dataset/train.csv', val_datacsv='/user/HS401/ae01383/Downloads/CSWK_2025-26-main/dataset/validation.csv', test_datacsv='dataset/test.csv', saved_checkpoint_path='Knife-ConvNeXtTiny-Combo15_05', n_classes=543, num_workers=8, seed=0, resized_img_weight=224, resized_img_height=224, evaluate_only=False, model_path=None, epochs=10, batch_size=32, brightness=0.2, contrast=0.2, saturation=0.2, hue=0.2, random_rotation=15, vertical_flip=0, horizontal_flip=0.5, random_erase=False, color_aug=False, optim='adam', learning_rate=5e-05, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, lr_scheduler='CosineAnnealingLR', stepsize=[20, 40], gamma=0.1)
==========
------------------------- [START 2025-12-01_00-49-12] -------------------------

                           |  Train   |   Valid  |              |
 | Mode  |  Iter  | Epoch  |   Loss   |    mAP   |     Time     |
-------------------------------------------------------------------------------

| train | 789.0 |   0.0 |    1.965 |   0.000 |  1 min 09 sec |
| val   |  13.0 |   0.0 |    1.965 |   0.610 |  1 min 12 sec |
| train | 789.0 |   1.0 |    0.046 |   0.610 |  2 min 16 sec |
| val   |  13.0 |   1.0 |    0.046 |   0.619 |  2 min 17 sec |
| train | 789.0 |   2.0 |    0.019 |   0.619 |  3 min 22 sec |
| val   |  13.0 |   2.0 |    0.019 |   0.640 |  3 min 22 sec |
| train | 789.0 |   3.0 |    0.023 |   0.640 |  4 min 27 sec |
| val   |  13.0 |   3.0 |    0.023 |   0.630 |  4 min 28 sec |
| train | 789.0 |   4.0 |    0.022 |   0.630 |  5 min 32 sec |
| val   |  13.0 |   4.0 |    0.022 |   0.639 |  5 min 33 sec |
| train | 789.0 |   5.0 |    0.022 |   0.639 |  6 min 38 sec |
| val   |  13.0 |   5.0 |    0.022 |   0.633 |  6 min 39 sec |
| train | 789.0 |   6.0 |    0.018 |   0.633 |  7 min 43 sec |
| val   |  13.0 |   6.0 |    0.018 |   0.656 |  7 min 44 sec |
| train | 789.0 |   7.0 |    0.009 |   0.656 |  8 min 49 sec |
| val   |  13.0 |   7.0 |    0.009 |   0.662 |  8 min 50 sec |
| train | 789.0 |   8.0 |    0.023 |   0.662 |  9 min 56 sec |
| val   |  13.0 |   8.0 |    0.023 |   0.677 |  9 min 56 sec |
| train | 789.0 |   9.0 |    0.021 |   0.677 | 11 min 02 sec |
| val   |  13.0 |   9.0 |    0.021 |   0.577 | 11 min 02 sec |
