Student ID:6940610
Student name:Anil Emanuel
UUID:7e560041-2a40-4e8b-96e4-e0905e6c638d
==========
Args:Namespace(model_mode='convnext_tiny', dataset_location='/user/HS401/ae01383/Downloads/EEEM066_KnifeHunter', train_datacsv='/user/HS401/ae01383/Downloads/CSWK_2025-26-main/dataset/train.csv', val_datacsv='/user/HS401/ae01383/Downloads/CSWK_2025-26-main/dataset/validation.csv', test_datacsv='dataset/test.csv', saved_checkpoint_path='LR_00005', n_classes=543, num_workers=8, seed=0, resized_img_weight=224, resized_img_height=224, evaluate_only=False, model_path=None, epochs=10, batch_size=32, brightness=0.2, contrast=0.2, saturation=0.2, hue=0.2, random_rotation=0, vertical_flip=0, horizontal_flip=0, random_erase=False, color_aug=False, optim='adam', learning_rate=5e-05, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, lr_scheduler='CosineAnnealingLR', stepsize=[20, 40], gamma=0.1)
==========
------------------------- [START 2025-12-01_05-16-54] -------------------------

                           |  Train   |   Valid  |              |
 | Mode  |  Iter  | Epoch  |   Loss   |    mAP   |     Time     |
-------------------------------------------------------------------------------

| train | 789.0 |   0.0 |    1.711 |   0.000 |  1 min 10 sec |
| val   |  13.0 |   0.0 |    1.711 |   0.616 |  1 min 12 sec |
| train | 789.0 |   1.0 |    0.029 |   0.616 |  2 min 18 sec |
| val   |  13.0 |   1.0 |    0.029 |   0.623 |  2 min 19 sec |
| train | 789.0 |   2.0 |    0.011 |   0.623 |  3 min 23 sec |
| val   |  13.0 |   2.0 |    0.011 |   0.657 |  3 min 23 sec |
| train | 789.0 |   3.0 |    0.005 |   0.657 |  4 min 28 sec |
| val   |  13.0 |   3.0 |    0.005 |   0.664 |  4 min 28 sec |
| train | 789.0 |   4.0 |    0.003 |   0.664 |  5 min 33 sec |
| val   |  13.0 |   4.0 |    0.003 |   0.668 |  5 min 33 sec |
| train | 789.0 |   5.0 |    0.041 |   0.668 |  6 min 39 sec |
| val   |  13.0 |   5.0 |    0.041 |   0.638 |  6 min 39 sec |
| train | 789.0 |   6.0 |    0.020 |   0.638 |  7 min 44 sec |
| val   |  13.0 |   6.0 |    0.020 |   0.641 |  7 min 45 sec |
| train | 789.0 |   7.0 |    0.005 |   0.641 |  8 min 50 sec |
| val   |  13.0 |   7.0 |    0.005 |   0.680 |  8 min 51 sec |
| train | 789.0 |   8.0 |    0.001 |   0.680 |  9 min 55 sec |
| val   |  13.0 |   8.0 |    0.001 |   0.684 |  9 min 56 sec |
| train | 789.0 |   9.0 |    0.001 |   0.684 | 11 min 00 sec |
| val   |  13.0 |   9.0 |    0.001 |   0.689 | 11 min 01 sec |
